sample_index,time_s,raw_adc,voltage_V
541,2.164000000000e-05,304,1.855525376141e-01
542,2.168000000000e-05,304,1.855525376141e-01
543,2.172000000000e-05,602,3.674428540910e-01
544,2.176000000000e-05,602,3.674428540910e-01
545,2.180000000000e-05,602,3.674428540910e-01
546,2.184000000000e-05,602,3.674428540910e-01
547,2.188000000000e-05,900,5.493331705679e-01
548,2.192000000000e-05,900,5.493331705679e-01
549,2.196000000000e-05,900,5.493331705679e-01
550,2.200000000000e-05,900,5.493331705679e-01
551,2.204000000000e-05,900,5.493331705679e-01
552,2.208000000000e-05,900,5.493331705679e-01
553,2.212000000000e-05,1198,7.312234870449e-01
554,2.216000000000e-05,1198,7.312234870449e-01
555,2.220000000000e-05,1198,7.312234870449e-01
556,2.224000000000e-05,1198,7.312234870449e-01
557,2.228000000000e-05,1198,7.312234870449e-01
558,2.232000000000e-05,900,5.493331705679e-01
559,2.236000000000e-05,1198,7.312234870449e-01
560,2.240000000000e-05,1198,7.312234870449e-01
561,2.244000000000e-05,1198,7.312234870449e-01
562,2.248000000000e-05,900,5.493331705679e-01
563,2.252000000000e-05,900,5.493331705679e-01
564,2.256000000000e-05,900,5.493331705679e-01
565,2.260000000000e-05,602,3.674428540910e-01
566,2.264000000000e-05,602,3.674428540910e-01
567,2.268000000000e-05,602,3.674428540910e-01
568,2.272000000000e-05,602,3.674428540910e-01
569,2.276000000000e-05,304,1.855525376141e-01
570,2.280000000000e-05,304,1.855525376141e-01
571,2.284000000000e-05,304,1.855525376141e-01
572,2.288000000000e-05,6,3.662221137120e-03
573,2.292000000000e-05,6,3.662221137120e-03
574,2.296000000000e-05,-292,-1.782280953398e-01
575,2.300000000000e-05,-292,-1.782280953398e-01
576,2.304000000000e-05,-292,-1.782280953398e-01
577,2.308000000000e-05,-292,-1.782280953398e-01
578,2.312000000000e-05,-590,-3.601184118168e-01
579,2.316000000000e-05,-590,-3.601184118168e-01
580,2.320000000000e-05,-590,-3.601184118168e-01
581,2.324000000000e-05,-887,-5.413983581042e-01
582,2.328000000000e-05,-887,-5.413983581042e-01
583,2.332000000000e-05,-887,-5.413983581042e-01
584,2.336000000000e-05,-887,-5.413983581042e-01
585,2.340000000000e-05,-887,-5.413983581042e-01
586,2.344000000000e-05,-887,-5.413983581042e-01
587,2.348000000000e-05,-1185,-7.232886745811e-01
588,2.352000000000e-05,-1185,-7.232886745811e-01
589,2.356000000000e-05,-1185,-7.232886745811e-01
590,2.360000000000e-05,-887,-5.413983581042e-01
591,2.364000000000e-05,-887,-5.413983581042e-01
592,2.368000000000e-05,-887,-5.413983581042e-01
593,2.372000000000e-05,-887,-5.413983581042e-01
594,2.376000000000e-05,-887,-5.413983581042e-01
595,2.380000000000e-05,-887,-5.413983581042e-01
596,2.384000000000e-05,-590,-3.601184118168e-01
597,2.388000000000e-05,-887,-5.413983581042e-01
598,2.392000000000e-05,-590,-3.601184118168e-01
599,2.396000000000e-05,-590,-3.601184118168e-01
600,2.400000000000e-05,-590,-3.601184118168e-01
601,2.404000000000e-05,-292,-1.782280953398e-01
602,2.408000000000e-05,-292,-1.782280953398e-01
603,2.412000000000e-05,-292,-1.782280953398e-01
604,2.416000000000e-05,-292,-1.782280953398e-01
605,2.420000000000e-05,6,3.662221137120e-03
606,2.424000000000e-05,304,1.855525376141e-01
607,2.428000000000e-05,304,1.855525376141e-01
608,2.432000000000e-05,304,1.855525376141e-01
609,2.436000000000e-05,602,3.674428540910e-01
610,2.440000000000e-05,602,3.674428540910e-01
611,2.444000000000e-05,602,3.674428540910e-01
612,2.448000000000e-05,602,3.674428540910e-01
613,2.452000000000e-05,602,3.674428540910e-01
614,2.456000000000e-05,900,5.493331705679e-01
615,2.460000000000e-05,900,5.493331705679e-01
616,2.464000000000e-05,900,5.493331705679e-01
617,2.468000000000e-05,900,5.493331705679e-01
618,2.472000000000e-05,900,5.493331705679e-01
619,2.476000000000e-05,900,5.493331705679e-01
620,2.480000000000e-05,900,5.493331705679e-01
621,2.484000000000e-05,1198,7.312234870449e-01
622,2.488000000000e-05,1198,7.312234870449e-01
623,2.492000000000e-05,900,5.493331705679e-01
624,2.496000000000e-05,900,5.493331705679e-01
625,2.500000000000e-05,900,5.493331705679e-01
626,2.504000000000e-05,900,5.493331705679e-01
627,2.508000000000e-05,900,5.493331705679e-01
628,2.512000000000e-05,900,5.493331705679e-01
629,2.516000000000e-05,900,5.493331705679e-01
630,2.520000000000e-05,900,5.493331705679e-01
631,2.524000000000e-05,900,5.493331705679e-01
632,2.528000000000e-05,602,3.674428540910e-01
633,2.532000000000e-05,602,3.674428540910e-01
634,2.536000000000e-05,304,1.855525376141e-01
635,2.540000000000e-05,304,1.855525376141e-01
636,2.544000000000e-05,304,1.855525376141e-01
637,2.548000000000e-05,304,1.855525376141e-01
638,2.552000000000e-05,6,3.662221137120e-03
639,2.556000000000e-05,-292,-1.782280953398e-01
640,2.560000000000e-05,-292,-1.782280953398e-01
641,2.564000000000e-05,-292,-1.782280953398e-01
642,2.568000000000e-05,-292,-1.782280953398e-01
643,2.572000000000e-05,-590,-3.601184118168e-01
644,2.576000000000e-05,-590,-3.601184118168e-01
645,2.580000000000e-05,-590,-3.601184118168e-01
646,2.584000000000e-05,-590,-3.601184118168e-01
647,2.588000000000e-05,-590,-3.601184118168e-01
648,2.592000000000e-05,-590,-3.601184118168e-01
649,2.596000000000e-05,-887,-5.413983581042e-01
650,2.600000000000e-05,-887,-5.413983581042e-01
651,2.604000000000e-05,-887,-5.413983581042e-01
652,2.608000000000e-05,-887,-5.413983581042e-01
653,2.612000000000e-05,-887,-5.413983581042e-01
654,2.616000000000e-05,-887,-5.413983581042e-01
655,2.620000000000e-05,-887,-5.413983581042e-01
656,2.624000000000e-05,-887,-5.413983581042e-01
657,2.628000000000e-05,-887,-5.413983581042e-01
658,2.632000000000e-05,-887,-5.413983581042e-01
659,2.636000000000e-05,-887,-5.413983581042e-01
660,2.640000000000e-05,-887,-5.413983581042e-01
661,2.644000000000e-05,-590,-3.601184118168e-01
662,2.648000000000e-05,-590,-3.601184118168e-01
663,2.652000000000e-05,-590,-3.601184118168e-01
664,2.656000000000e-05,-590,-3.601184118168e-01
665,2.660000000000e-05,-292,-1.782280953398e-01
666,2.664000000000e-05,-292,-1.782280953398e-01
667,2.668000000000e-05,-292,-1.782280953398e-01
668,2.672000000000e-05,-292,-1.782280953398e-01
669,2.676000000000e-05,-292,-1.782280953398e-01
670,2.680000000000e-05,6,3.662221137120e-03
671,2.684000000000e-05,6,3.662221137120e-03
672,2.688000000000e-05,304,1.855525376141e-01
673,2.692000000000e-05,304,1.855525376141e-01
674,2.696000000000e-05,304,1.855525376141e-01
675,2.700000000000e-05,304,1.855525376141e-01
676,2.704000000000e-05,304,1.855525376141e-01
677,2.708000000000e-05,602,3.674428540910e-01
678,2.712000000000e-05,602,3.674428540910e-01
679,2.716000000000e-05,900,5.493331705679e-01
680,2.720000000000e-05,602,3.674428540910e-01
681,2.724000000000e-05,900,5.493331705679e-01
682,2.728000000000e-05,900,5.493331705679e-01
683,2.732000000000e-05,900,5.493331705679e-01
684,2.736000000000e-05,900,5.493331705679e-01
685,2.740000000000e-05,900,5.493331705679e-01
686,2.744000000000e-05,900,5.493331705679e-01
687,2.748000000000e-05,900,5.493331705679e-01
688,2.752000000000e-05,900,5.493331705679e-01
689,2.756000000000e-05,900,5.493331705679e-01
690,2.760000000000e-05,900,5.493331705679e-01
691,2.764000000000e-05,900,5.493331705679e-01
692,2.768000000000e-05,900,5.493331705679e-01
693,2.772000000000e-05,900,5.493331705679e-01
694,2.776000000000e-05,602,3.674428540910e-01
695,2.780000000000e-05,900,5.493331705679e-01
696,2.784000000000e-05,900,5.493331705679e-01
697,2.788000000000e-05,900,5.493331705679e-01
698,2.792000000000e-05,304,1.855525376141e-01
699,2.796000000000e-05,602,3.674428540910e-01
700,2.800000000000e-05,304,1.855525376141e-01
701,2.804000000000e-05,304,1.855525376141e-01
702,2.808000000000e-05,304,1.855525376141e-01
703,2.812000000000e-05,6,3.662221137120e-03
704,2.816000000000e-05,6,3.662221137120e-03
705,2.820000000000e-05,-292,-1.782280953398e-01
706,2.824000000000e-05,-292,-1.782280953398e-01
707,2.828000000000e-05,-292,-1.782280953398e-01
708,2.832000000000e-05,-292,-1.782280953398e-01
709,2.836000000000e-05,-292,-1.782280953398e-01
710,2.840000000000e-05,-590,-3.601184118168e-01
711,2.844000000000e-05,-590,-3.601184118168e-01
712,2.848000000000e-05,-590,-3.601184118168e-01
713,2.852000000000e-05,-590,-3.601184118168e-01
714,2.856000000000e-05,-887,-5.413983581042e-01
715,2.860000000000e-05,-887,-5.413983581042e-01
716,2.864000000000e-05,-590,-3.601184118168e-01
717,2.868000000000e-05,-887,-5.413983581042e-01
718,2.872000000000e-05,-887,-5.413983581042e-01
719,2.876000000000e-05,-887,-5.413983581042e-01
720,2.880000000000e-05,-887,-5.413983581042e-01
721,2.884000000000e-05,-887,-5.413983581042e-01
722,2.888000000000e-05,-887,-5.413983581042e-01
723,2.892000000000e-05,-887,-5.413983581042e-01
724,2.896000000000e-05,-887,-5.413983581042e-01
725,2.900000000000e-05,-887,-5.413983581042e-01
726,2.904000000000e-05,-590,-3.601184118168e-01
727,2.908000000000e-05,-590,-3.601184118168e-01
728,2.912000000000e-05,-590,-3.601184118168e-01
729,2.916000000000e-05,-590,-3.601184118168e-01
730,2.920000000000e-05,-590,-3.601184118168e-01
731,2.924000000000e-05,-292,-1.782280953398e-01
732,2.928000000000e-05,-292,-1.782280953398e-01
733,2.932000000000e-05,-292,-1.782280953398e-01
734,2.936000000000e-05,-292,-1.782280953398e-01
735,2.940000000000e-05,-292,-1.782280953398e-01
736,2.944000000000e-05,6,3.662221137120e-03
737,2.948000000000e-05,6,3.662221137120e-03
738,2.952000000000e-05,304,1.855525376141e-01
739,2.956000000000e-05,304,1.855525376141e-01
740,2.960000000000e-05,304,1.855525376141e-01
741,2.964000000000e-05,602,3.674428540910e-01
742,2.968000000000e-05,602,3.674428540910e-01
743,2.972000000000e-05,602,3.674428540910e-01
744,2.976000000000e-05,602,3.674428540910e-01
745,2.980000000000e-05,602,3.674428540910e-01
746,2.984000000000e-05,602,3.674428540910e-01
747,2.988000000000e-05,602,3.674428540910e-01
748,2.992000000000e-05,900,5.493331705679e-01
749,2.996000000000e-05,602,3.674428540910e-01
750,3.000000000000e-05,900,5.493331705679e-01
751,3.004000000000e-05,900,5.493331705679e-01
752,3.008000000000e-05,900,5.493331705679e-01
753,3.012000000000e-05,900,5.493331705679e-01
754,3.016000000000e-05,900,5.493331705679e-01
755,3.020000000000e-05,602,3.674428540910e-01
756,3.024000000000e-05,900,5.493331705679e-01
757,3.028000000000e-05,900,5.493331705679e-01
758,3.032000000000e-05,900,5.493331705679e-01
759,3.036000000000e-05,900,5.493331705679e-01
760,3.040000000000e-05,602,3.674428540910e-01
761,3.044000000000e-05,602,3.674428540910e-01
762,3.048000000000e-05,602,3.674428540910e-01
763,3.052000000000e-05,602,3.674428540910e-01
764,3.056000000000e-05,304,1.855525376141e-01
765,3.060000000000e-05,304,1.855525376141e-01
766,3.064000000000e-05,304,1.855525376141e-01
767,3.068000000000e-05,304,1.855525376141e-01
768,3.072000000000e-05,304,1.855525376141e-01
769,3.076000000000e-05,6,3.662221137120e-03
770,3.080000000000e-05,-292,-1.782280953398e-01
771,3.084000000000e-05,-292,-1.782280953398e-01
772,3.088000000000e-05,-292,-1.782280953398e-01
773,3.092000000000e-05,-292,-1.782280953398e-01
774,3.096000000000e-05,-292,-1.782280953398e-01
775,3.100000000000e-05,-292,-1.782280953398e-01
776,3.104000000000e-05,-590,-3.601184118168e-01
777,3.108000000000e-05,-292,-1.782280953398e-01
778,3.112000000000e-05,-590,-3.601184118168e-01
779,3.116000000000e-05,-590,-3.601184118168e-01
780,3.120000000000e-05,-590,-3.601184118168e-01
781,3.124000000000e-05,-590,-3.601184118168e-01
782,3.128000000000e-05,-887,-5.413983581042e-01
783,3.132000000000e-05,-590,-3.601184118168e-01
784,3.136000000000e-05,-887,-5.413983581042e-01
785,3.140000000000e-05,-590,-3.601184118168e-01
786,3.144000000000e-05,-590,-3.601184118168e-01
787,3.148000000000e-05,-887,-5.413983581042e-01
788,3.152000000000e-05,-887,-5.413983581042e-01
789,3.156000000000e-05,-590,-3.601184118168e-01
790,3.160000000000e-05,-887,-5.413983581042e-01
791,3.164000000000e-05,-590,-3.601184118168e-01
792,3.168000000000e-05,-590,-3.601184118168e-01
793,3.172000000000e-05,-590,-3.601184118168e-01
794,3.176000000000e-05,-292,-1.782280953398e-01
795,3.180000000000e-05,-590,-3.601184118168e-01
796,3.184000000000e-05,-292,-1.782280953398e-01
797,3.188000000000e-05,-292,-1.782280953398e-01
798,3.192000000000e-05,-292,-1.782280953398e-01
799,3.196000000000e-05,-292,-1.782280953398e-01
800,3.200000000000e-05,6,3.662221137120e-03
801,3.204000000000e-05,6,3.662221137120e-03
802,3.208000000000e-05,6,3.662221137120e-03
803,3.212000000000e-05,304,1.855525376141e-01
804,3.216000000000e-05,304,1.855525376141e-01
805,3.220000000000e-05,304,1.855525376141e-01
806,3.224000000000e-05,304,1.855525376141e-01
807,3.228000000000e-05,304,1.855525376141e-01
808,3.232000000000e-05,602,3.674428540910e-01
809,3.236000000000e-05,602,3.674428540910e-01
810,3.240000000000e-05,602,3.674428540910e-01
811,3.244000000000e-05,900,5.493331705679e-01
812,3.248000000000e-05,602,3.674428540910e-01
813,3.252000000000e-05,900,5.493331705679e-01
814,3.256000000000e-05,602,3.674428540910e-01
815,3.260000000000e-05,900,5.493331705679e-01
816,3.264000000000e-05,900,5.493331705679e-01
817,3.268000000000e-05,900,5.493331705679e-01
818,3.272000000000e-05,900,5.493331705679e-01
819,3.276000000000e-05,900,5.493331705679e-01
820,3.280000000000e-05,900,5.493331705679e-01
821,3.284000000000e-05,602,3.674428540910e-01
822,3.288000000000e-05,900,5.493331705679e-01
823,3.292000000000e-05,602,3.674428540910e-01
824,3.296000000000e-05,900,5.493331705679e-01
825,3.300000000000e-05,602,3.674428540910e-01
826,3.304000000000e-05,602,3.674428540910e-01
827,3.308000000000e-05,602,3.674428540910e-01
828,3.312000000000e-05,304,1.855525376141e-01
829,3.316000000000e-05,602,3.674428540910e-01
830,3.320000000000e-05,304,1.855525376141e-01
831,3.324000000000e-05,304,1.855525376141e-01
832,3.328000000000e-05,304,1.855525376141e-01
833,3.332000000000e-05,304,1.855525376141e-01
834,3.336000000000e-05,304,1.855525376141e-01
835,3.340000000000e-05,6,3.662221137120e-03
836,3.344000000000e-05,-292,-1.782280953398e-01
837,3.348000000000e-05,-292,-1.782280953398e-01
838,3.352000000000e-05,-292,-1.782280953398e-01
839,3.356000000000e-05,-292,-1.782280953398e-01
840,3.360000000000e-05,-292,-1.782280953398e-01
841,3.364000000000e-05,-292,-1.782280953398e-01
842,3.368000000000e-05,-292,-1.782280953398e-01
843,3.372000000000e-05,-292,-1.782280953398e-01
844,3.376000000000e-05,-590,-3.601184118168e-01
845,3.380000000000e-05,-590,-3.601184118168e-01
846,3.384000000000e-05,-590,-3.601184118168e-01
847,3.388000000000e-05,-590,-3.601184118168e-01
848,3.392000000000e-05,-590,-3.601184118168e-01
849,3.396000000000e-05,-887,-5.413983581042e-01
850,3.400000000000e-05,-887,-5.413983581042e-01
851,3.404000000000e-05,-590,-3.601184118168e-01
852,3.408000000000e-05,-887,-5.413983581042e-01
853,3.412000000000e-05,-590,-3.601184118168e-01
854,3.416000000000e-05,-590,-3.601184118168e-01
855,3.420000000000e-05,-590,-3.601184118168e-01
856,3.424000000000e-05,-590,-3.601184118168e-01
857,3.428000000000e-05,-590,-3.601184118168e-01
858,3.432000000000e-05,-590,-3.601184118168e-01
859,3.436000000000e-05,-590,-3.601184118168e-01
860,3.440000000000e-05,-590,-3.601184118168e-01
861,3.444000000000e-05,-292,-1.782280953398e-01
862,3.448000000000e-05,-590,-3.601184118168e-01
863,3.452000000000e-05,-292,-1.782280953398e-01
864,3.456000000000e-05,-292,-1.782280953398e-01
865,3.460000000000e-05,-292,-1.782280953398e-01
866,3.464000000000e-05,-292,-1.782280953398e-01
867,3.468000000000e-05,6,3.662221137120e-03
868,3.472000000000e-05,6,3.662221137120e-03
869,3.476000000000e-05,6,3.662221137120e-03
870,3.480000000000e-05,304,1.855525376141e-01
871,3.484000000000e-05,304,1.855525376141e-01
872,3.488000000000e-05,304,1.855525376141e-01
873,3.492000000000e-05,304,1.855525376141e-01
874,3.496000000000e-05,304,1.855525376141e-01
875,3.500000000000e-05,602,3.674428540910e-01
876,3.504000000000e-05,602,3.674428540910e-01
877,3.508000000000e-05,602,3.674428540910e-01
878,3.512000000000e-05,602,3.674428540910e-01
879,3.516000000000e-05,602,3.674428540910e-01
880,3.520000000000e-05,602,3.674428540910e-01
881,3.524000000000e-05,900,5.493331705679e-01
882,3.528000000000e-05,900,5.493331705679e-01
883,3.532000000000e-05,900,5.493331705679e-01
884,3.536000000000e-05,900,5.493331705679e-01
885,3.540000000000e-05,900,5.493331705679e-01
886,3.544000000000e-05,900,5.493331705679e-01
887,3.548000000000e-05,602,3.674428540910e-01
888,3.552000000000e-05,602,3.674428540910e-01
889,3.556000000000e-05,602,3.674428540910e-01
890,3.560000000000e-05,602,3.674428540910e-01
891,3.564000000000e-05,602,3.674428540910e-01
892,3.568000000000e-05,304,1.855525376141e-01
893,3.572000000000e-05,602,3.674428540910e-01
894,3.576000000000e-05,304,1.855525376141e-01
895,3.580000000000e-05,602,3.674428540910e-01
896,3.584000000000e-05,304,1.855525376141e-01
897,3.588000000000e-05,304,1.855525376141e-01
898,3.592000000000e-05,304,1.855525376141e-01
899,3.596000000000e-05,304,1.855525376141e-01
900,3.600000000000e-05,6,3.662221137120e-03
901,3.604000000000e-05,6,3.662221137120e-03
902,3.608000000000e-05,-292,-1.782280953398e-01
903,3.612000000000e-05,-292,-1.782280953398e-01
904,3.616000000000e-05,-292,-1.782280953398e-01
905,3.620000000000e-05,-292,-1.782280953398e-01
906,3.624000000000e-05,-292,-1.782280953398e-01
907,3.628000000000e-05,-292,-1.782280953398e-01
908,3.632000000000e-05,-292,-1.782280953398e-01
909,3.636000000000e-05,-292,-1.782280953398e-01
910,3.640000000000e-05,-590,-3.601184118168e-01
911,3.644000000000e-05,-590,-3.601184118168e-01
912,3.648000000000e-05,-590,-3.601184118168e-01
913,3.652000000000e-05,-590,-3.601184118168e-01
914,3.656000000000e-05,-590,-3.601184118168e-01
915,3.660000000000e-05,-590,-3.601184118168e-01
916,3.664000000000e-05,-590,-3.601184118168e-01
917,3.668000000000e-05,-590,-3.601184118168e-01
918,3.672000000000e-05,-590,-3.601184118168e-01
919,3.676000000000e-05,-590,-3.601184118168e-01
920,3.680000000000e-05,-590,-3.601184118168e-01
921,3.684000000000e-05,-590,-3.601184118168e-01
922,3.688000000000e-05,-590,-3.601184118168e-01
923,3.692000000000e-05,-292,-1.782280953398e-01
924,3.696000000000e-05,-292,-1.782280953398e-01
925,3.700000000000e-05,-292,-1.782280953398e-01
926,3.704000000000e-05,-292,-1.782280953398e-01
927,3.708000000000e-05,-292,-1.782280953398e-01
928,3.712000000000e-05,-292,-1.782280953398e-01
929,3.716000000000e-05,-292,-1.782280953398e-01
930,3.720000000000e-05,6,3.662221137120e-03
931,3.724000000000e-05,6,3.662221137120e-03
932,3.728000000000e-05,6,3.662221137120e-03
933,3.732000000000e-05,304,1.855525376141e-01
934,3.736000000000e-05,6,3.662221137120e-03
935,3.740000000000e-05,304,1.855525376141e-01
936,3.744000000000e-05,304,1.855525376141e-01
937,3.748000000000e-05,304,1.855525376141e-01
938,3.752000000000e-05,304,1.855525376141e-01
939,3.756000000000e-05,304,1.855525376141e-01
940,3.760000000000e-05,602,3.674428540910e-01
941,3.764000000000e-05,602,3.674428540910e-01
942,3.768000000000e-05,602,3.674428540910e-01
943,3.772000000000e-05,602,3.674428540910e-01
944,3.776000000000e-05,602,3.674428540910e-01
945,3.780000000000e-05,602,3.674428540910e-01
946,3.784000000000e-05,602,3.674428540910e-01
947,3.788000000000e-05,900,5.493331705679e-01
948,3.792000000000e-05,602,3.674428540910e-01
949,3.796000000000e-05,602,3.674428540910e-01
950,3.800000000000e-05,602,3.674428540910e-01
951,3.804000000000e-05,900,5.493331705679e-01
952,3.808000000000e-05,602,3.674428540910e-01
953,3.812000000000e-05,602,3.674428540910e-01
954,3.816000000000e-05,602,3.674428540910e-01
955,3.820000000000e-05,602,3.674428540910e-01
